id,position,name,nombre_cadena,score,ratings,category,price_range,full_address,zip_code,lat,lng,estado,category_list,url_logo
594,26,Dairy Queen Grill &amp; Chill (3131 Ross Clark Cir NW),Dairy Queen Grill &amp; Chill,4.6,21,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",$,"3131 Ross Clark Circle, Dothan, AL, 36303",36303,31.232412,-85.432686,AL,"'Ice Cream + Frozen Yogurt', 'Burgers', 'Chicken', 'American'",
600,15,Denny's (2190 Ross Clark Circle),Denny's,4.1,48,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"2190 Ross Clark Circle, Dothan, AL, 36301",36301,31.1912789,-85.4001023,AL,"'American', 'Breakfast and Brunch', 'Coffee and Tea', 'Dinner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Healthy', 'Family Meals'",
603,10,Red Lobster (3116 Montgomery Hwy),Red Lobster,4.7,19,"Seafood, American, Family Meals",$$,"3116 Montgomery Hwy, Dothan, AL, 36303",36303,31.2521258,-85.4271375,AL,"'Seafood', 'American', 'Family Meals'",
607,4,Buffalo Wild Wings (3400 Montgomery Hwy),Buffalo Wild Wings,4.0,50,"wings, American, Chicken",$$,"3400 Montgomery Hwy, Dothan, AL, 36303",36303,31.25535,-85.430268,AL,"'wings', 'American', 'Chicken'",
609,2,Zaxby's (3801 Montgomery Hwy),Zaxby’s,4.3,33,"American, Chicken Strips, Sandwich",$,"3801 Montgomery Hwy, Dothan, AL, 36303",36303,31.258823,-85.435945,AL,"'American', 'Chicken Strips', 'Sandwich'",
623,5,KFC (109 Ross Clark Cir),KFC,3.9,19,"American, Fast Food, wings",$,"109 Ross Clark Cir, Dothan, AL, 36303",36303,31.2533123,-85.3873198,AL,"'American', 'Fast Food', 'wings'",https://1000marcas.net/wp-content/uploads/2020/01/KFC-logo-tumb.jpg
625,3,Applebee's (Dothan),Applebee's,4.3,50,"Diner, Burgers, Breakfast and Brunch, Comfort Food, Pasta, Salads, Sandwiches, Steak, American, Wings",$$,"3050 Ross Clark Circle, Dothan, AL, 36301",36301,31.224167,-85.431557,AL,"'Diner', 'Burgers', 'Breakfast and Brunch', 'Comfort Food', 'Pasta', 'Salads', 'Sandwiches', 'Steak', 'American', 'Wings'",
627,1,Taco Bell  (3927 Montgomery Hwy),Taco Bell,4.1,17,"Burritos, Mexican, Latin American",$,"3927 Montgomery Hwy, Dothan, AL, 36303",36303,31.25995,-85.43734,AL,"'Burritos', 'Mexican', 'Latin American'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
630,13,Zaxby's (3850 W. MAIN STREET),Zaxby’s,4.6,24,"American, Salads, Wings, Healthy, Family Meals",$,"3850 W. MAIN STREET, DOTHAN, AL, 36303",36303,31.2338508,-85.45026,AL,"'American', 'Salads', 'Wings', 'Healthy', 'Family Meals'",
631,3,KFC (1801 Ross Clark Cir),KFC,4.1,31,"American, Fast Food, wings, Family Meals",$,"1801 Ross Clark Cir, Dothan, AL, 36301",36301,31.1922832,-85.379925,AL,"'American', 'Fast Food', 'wings', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2020/01/KFC-logo-tumb.jpg
633,10,Firehouse Subs (3255 South Oates Street. Suite 8),Firehouse Subs,5.0,11,"Sandwich, Deli",$,"3255 South Oates Street. Suite 8, Dothan, AL, 36301",36301,31.1798486,-85.4010095,AL,"'Sandwich', 'Deli'",
642,19,Papa Johns (1924 B Winchester Rd Ne),Papa John’s,4.4,18,"Desserts, PIzza, Wings, Sandwiches",$,"1924 B Winchester Rd Ne, Huntsville, AL, 35811",35811,34.8129815,-86.50239,AL,"'Desserts', 'PIzza', 'Wings', 'Sandwiches'",
654,31,McDonald's (11895 Highway 231-431 North),McDonald’s,3.9,10,"American, burger, Fast Food",$,"11895 Highway 231-431 North, Meridianville, AL, 35759",35759,34.85763,-86.57212,AL,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
664,17,Red Lobster (1818 University Dr. NW),Red Lobster,4.3,74,"Seafood, American, Family Meals",$$,"1818 University Dr. NW, Huntsville, AL, 35801",35801,34.7413352,-86.5992138,AL,"'Seafood', 'American', 'Family Meals'",
666,14,Jersey Mike's Subs (6290 University Dr),Jersey Mike's Subs,4.5,37,"Sandwich, American",$,"6290 University Dr., Huntsville, AL, 35806",35806,34.7464761,-86.6830503,AL,"'Sandwich', 'American'",
674,4,Zaxby's (2181 Winchester Road),Zaxby’s,4.7,24,"American, Salads, Wings, Healthy, Family Meals",$,"2181 Winchester Road, Huntsville, AL, 35811",35811,34.8178716,-86.49331,AL,"'American', 'Salads', 'Wings', 'Healthy', 'Family Meals'",
677,4,Arby's (30 Shields Rd),Arby’s,4.5,15,"American, Sandwich, Fast Food, Kids Friendly",$,"30 Shields Rd, Huntsville, AL, 35811",35811,34.7741,-86.5275748,AL,"'American', 'Sandwich', 'Fast Food', 'Kids Friendly'",
678,3,IHOP (6151 University Drive Nw),IHOP,4.5,100,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals",$,"6151 University Drive Nw, Huntsville, AL, 35806",35806,34.743943,-86.6788436,AL,"'American', 'Breakfast and Brunch', 'burger', 'Comfort Food', 'Dinner', 'Omelette', 'salad', 'Traditional American', 'Family Meals'",
683,6,Applebee's (N. Memorial Pkwy.),Applebee's,4.2,99,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"3150 Memorial Pkwy NW, Huntsville, AL, 35810",35810,34.7661893,-86.587081,AL,"'American', 'Bar Food', 'BBQ', 'burger', 'Chicken Strips', 'Comfort Food', 'Dinner', 'pasta', 'salad', 'Sandwich', 'Soup', 'Steak', 'Traditional American', 'wings', 'Family Meals'",
689,17,Chipotle Mexican Grill (5900 University Dr Nw Ste D2),Chipotle Mexican Grill,4.5,100,"Healthy, Mexican",$,"5900 University Dr Nw Ste D2, Huntsville, AL, 35806",35806,34.7423007,-86.6657469,AL,"'Healthy', 'Mexican'",https://1000marcas.net/wp-content/uploads/2021/05/Chipotle-logo-1.png
691,1,"KFC (1690 Highway 72, E.)",KFC,4.3,19,"American, Fast Food, wings, Family Meals",$,"1690 Highway 72 E., Huntsville, AL, 35811",35811,34.7728491,-86.53252,AL,"'American', 'Fast Food', 'wings', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2020/01/KFC-logo-tumb.jpg
697,49,Panda Express (8598 Hwy 72 West),Panda Express,4.6,68,"Asian, Chinese, Family Meals",$,"8598 Hwy 72 West, Madison, AL, 35758",35758,34.748374,-86.7732891,AL,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
711,67,Marco’s Pizza (22099 Hwy 72 E Suite H),Marco’s Pizza,4.5,37,"pizza, Salads, Wings",$,"22099 Hwy 72 E, Athens, AL, 35613",35613,34.78234,-86.92849,AL,"'pizza', 'Salads', 'Wings'",
747,66,Dunkin' (103 Brookridge Dr),Dunkin’,4.6,89,"Breakfast and Brunch, Donuts",$,"103 Brookridge Dr, Madison, AL, 35758",35758,34.7495484,-86.7602883,AL,"'Breakfast and Brunch', 'Donuts'",https://1000marcas.net/wp-content/uploads/2020/02/Dunkin-Donuts-Logo-tumb.jpg
759,47,Dairy Queen Grill &amp; Chill (11128 County Line Rd),Dairy Queen Grill &amp; Chill,4.7,54,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",$,"11128 County Line Rd, Madison, AL, 35756",35756,34.7003431,-86.7870881,AL,"'Ice Cream + Frozen Yogurt', 'Burgers', 'Chicken', 'American'",
762,42,KFC (7874 Highway 72 West),KFC,4.4,47,"American, Fast Food, wings, Family Meals",$,"7874 Highway 72 West, Madison, AL, 35758",35758,34.753794,-86.74431,AL,"'American', 'Fast Food', 'wings', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2020/01/KFC-logo-tumb.jpg
763,40,"Panera (6886 Governors West, NW)",Panera,4.7,66,"Breakfast and Brunch, salad, Sandwich, Pizza, Healthy, American, Chicken",$,"6886 Governors West, NW, Huntsville, AL, 35806",35806,34.7154961,-86.6768337,AL,"'Breakfast and Brunch', 'salad', 'Sandwich', 'Pizza', 'Healthy', 'American', 'Chicken'",
772,22,Wendy's  (7782 Highway 72 West),Wendy’s,4.6,29,"American, Burgers, Fast Food",$,"7782 Highway 72 West, Madison, AL, 35758",35758,34.754679,-86.740476,AL,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
773,20,MrBeast Burger (365 The Bridge Street),MrBeast Burger,4.0,57,"American, Burgers, Chicken, Desserts",$$,"365 The Bridge Street, Huntsville, AL, 35806",35806,34.71382,-86.67288,AL,"'American', 'Burgers', 'Chicken', 'Desserts'",
780,10,Zaxby's (8586 Us Hwy 72 West),Zaxby’s,4.4,32,"American, Salads, Wings, Healthy, Family Meals",$,"8586 Hwy 72 West, Madison, AL, 35757",35757,34.748531,-86.772648,AL,"'American', 'Salads', 'Wings', 'Healthy', 'Family Meals'",
782,7,Papa Johns (5850 Highway 53),Papa John’s,4.9,14,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$$,"5850 Highway 53, Harvest, AL, 35749",35749,34.84567,-86.71213,AL,"'Pizza', 'Wings', 'Sandwiches', 'Desserts', 'American', 'Traditional American', 'Fast Food'",
793,11,IHOP (8622 Us Highway 72 West Nw),IHOP,4.6,38,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals",$,"8622 Highway 72 West Nw, Madison, AL, 35757",35757,34.74838,-86.773673,AL,"'American', 'Breakfast and Brunch', 'burger', 'Comfort Food', 'Dinner', 'Omelette', 'salad', 'Traditional American', 'Family Meals'",
795,5,Arby's (2301 Memorial Pkwy Sw),Arby’s,4.4,19,"American, Sandwich, Fast Food, Kids Friendly",$,"2301 Memorial Pkwy Sw, Huntsville, AL, 35801",35801,34.71582,-86.5909,AL,"'American', 'Sandwich', 'Fast Food', 'Kids Friendly'",
797,3,MOD Pizza (Madison),MOD Pizza,4.4,49,"Desserts, PIzza, Salads, Healthy, Vegetarian Friendly, Kids Friendly",$,"7616 Hwy 72, Madison, AL, 35758",35758,34.7559735,-86.7337596,AL,"'Desserts', 'PIzza', 'Salads', 'Healthy', 'Vegetarian Friendly', 'Kids Friendly'",
800,4,Starbucks (Hwy 72 &amp; Hughes),Starbucks,4.8,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"7779 Highway 72 West, Madison, AL, 35758",35758,34.753649,-86.740188,AL,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
802,1,Tropical Smoothie Cafe (1079 Balch RoadSuite D),Tropical Smoothie Cafe,4.7,43,"Juice and Smoothies, Healthy, Fast Food",$,"1079 Balch RoadSuite D, Madison, AL, 35758",35758,34.747628,-86.766553,AL,"'Juice and Smoothies', 'Healthy', 'Fast Food'",https://upload.wikimedia.org/wikipedia/commons/d/d4/Tropical_Smoothie_Cafe_logo.svg
812,7,Applebee's (Madison),Applebee's,4.5,85,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"302 Hughes Road, Madison, AL, 35758",35758,34.7072647,-86.7425643,AL,"'American', 'Bar Food', 'BBQ', 'burger', 'Chicken Strips', 'Comfort Food', 'Dinner', 'pasta', 'salad', 'Sandwich', 'Soup', 'Steak', 'Traditional American', 'wings', 'Family Meals'",
815,2,Taco Bell (5809 Hwy 53),Taco Bell,4.3,27,"Burritos, Fast Food, Mexican",$,"5809 Hwy 53, Harvest, AL, 35749",35749,34.84385,-86.71167,AL,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
826,19,Taco Bell (7940 Highway 72 West),Taco Bell,4.2,68,"Burritos, Fast Food, Mexican",$,"7940 Highway 72 West, Madison, AL, 35758",35758,34.7533173,-86.7473334,AL,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
868,18,Papa Johns (1529 6Th Ave Se),Papa John’s,3.8,13,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$,"1529 6Th Ave Se, Decatur, AL, 35601",35601,34.5831309,-86.98068,AL,"'Pizza', 'Wings', 'Sandwiches', 'Desserts', 'American', 'Traditional American', 'Fast Food'",
869,17,Panera (1241 Point Mallard Pkwy/AL-67 Suite 414),Panera,4.5,30,"Breakfast and Brunch, salad, Sandwich, Healthy, American, Chicken",$,"1241 Point Mallard Pkwy Se, Decatur, AL, 35603",35603,34.56158,-86.97177,AL,"'Breakfast and Brunch', 'salad', 'Sandwich', 'Healthy', 'American', 'Chicken'",
879,4,Zaxby's (2830 Spring Ave),Zaxby’s,4.1,13,"American, Chicken Strips, Chicken, Family Meals",$,"2830 Spring Ave, Decatur, AL, 35603",35603,34.554643,-86.999646,AL,"'American', 'Chicken Strips', 'Chicken', 'Family Meals'",
882,4,IHOP (1428 Beltline Road Sw),IHOP,4.8,16,"American, Breakfast and Brunch, Burgers, Salads, Sandwich, Healthy, Family Meals",$$,"1428 Beltline Road SW, Decatur, AL, 35601",35601,34.5654924,-87.0096537,AL,"'American', 'Breakfast and Brunch', 'Burgers', 'Salads', 'Sandwich', 'Healthy', 'Family Meals'",
897,4,Zaxby's (410 Grant Street Se),Zaxby’s,4.1,10,"American, Chicken Strips, Chicken, Family Meals",$,"410 Grant Street Se, Decatur, AL, 35601",35601,34.6021301,-86.98045,AL,"'American', 'Chicken Strips', 'Chicken', 'Family Meals'",
903,1,"Starbucks (1879 Cherokee Avenue, Sw)",Starbucks,5.0,13,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"1879 Cherokee Avenue Sw, Cullman, AL, 35055",35055,34.1520312,-86.8434824,AL,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
921,1,Tropical Smoothie Cafe (2075 Cecil Ashburn Drive SE),Tropical Smoothie Cafe,4.0,13,"Juice and Smoothies, Healthy, Fast Food",$,"2075 Cecil Ashburn Drive SE, Huntsville, AL, 35802",35802,34.6726144,-86.5362333,AL,"'Juice and Smoothies', 'Healthy', 'Fast Food'",https://upload.wikimedia.org/wikipedia/commons/d/d4/Tropical_Smoothie_Cafe_logo.svg
934,22,Firehouse Subs (2750 Carl T. Jones Dr. Suite # 810),Firehouse Subs,4.8,88,"Sandwich, Deli",$,"2750 Carl T. Jones Dr. Suite # 810, Huntsville, AL, 35802",35802,34.6749985,-86.5443364,AL,"'Sandwich', 'Deli'",
938,39,Chick-fil-A (6599 Highway 431 S),Chick-fil-A,4.9,45,"American, Fried Chicken",$,"6599 Highway 431 S, Owens Cross Roads, AL, 35763",35763,34.66075,-86.48332,AL,"'American', 'Fried Chicken'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
940,36,McDonald's (2234 Winchester Road),McDonald’s,4.6,32,"American, burger, Fast Food",$,"2234 Winchester Road, Huntsville, AL, 35811",35811,34.81746,-86.49083,AL,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
944,26,Dunkin' (2785 Carl T Jones Dr Se),Dunkin’,4.9,18,"Breakfast and Brunch, Donuts",$,"2785 Carl T Jones Dr Se, Huntsville, AL, 35802",35802,34.6735404,-86.5389209,AL,"'Breakfast and Brunch', 'Donuts'",https://1000marcas.net/wp-content/uploads/2020/02/Dunkin-Donuts-Logo-tumb.jpg
945,25,Panera Bread (200 Sivley Road Southwest),Panera Bread,4.7,59,"Breakfast and Brunch, salad, Sandwich, Healthy, American, Chicken",$,"200 Sivley Road Southwest, Huntsville, AL, 35801",35801,34.72132,-86.5817,AL,"'Breakfast and Brunch', 'salad', 'Sandwich', 'Healthy', 'American', 'Chicken'",https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Panera_Bread_wordmark.svg/1280px-Panera_Bread_wordmark.svg.png
949,19,Papa Johns (2750 Carl T Jones Drive Southeast),Papa John’s,4.6,38,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$,"2750 Carl T Jones Drive Southeast, Huntsville, AL, 35802",35802,34.6739062,-86.5429687,AL,"'Pizza', 'Wings', 'Sandwiches', 'Desserts', 'American', 'Traditional American', 'Fast Food'",
950,18,MrBeast Burger (2720 Carl T Jones Drive Southeast),MrBeast Burger,4.4,32,"American, Burgers, Sandwich",$$,"2720 Carl T Jones Drive Southeast, Huntsville, AL, 35802",35802,34.67712,-86.54692,AL,"'American', 'Burgers', 'Sandwich'",
953,13,Jersey Mike's Subs (4800 Whitesburg Dr.),Jersey Mike's Subs,4.7,36,"Sandwich, American",$,"4800 Whitesburg Dr., Huntsville, AL, 35801",35801,34.6953212,-86.5713339,AL,"'Sandwich', 'American'",
955,9,Zaxby's (2770 Carl T. Jones Dr Se),Zaxby’s,4.8,27,"American, Salads, Wings, Healthy, Family Meals",$,"2770 Carl T. Jones Dr Se, Huntsville, AL, 35802",35802,34.67523,-86.5416617,AL,"'American', 'Salads', 'Wings', 'Healthy', 'Family Meals'",
956,6,Arby's (6545 Highway 431 South),Arby’s,4.8,11,"American, Sandwich, Fast Food",$,"6545 Highway 431 South, Hampton Cove, AL, 35763",35763,34.662584,-86.484249,AL,"'American', 'Sandwich', 'Fast Food'",
962,3,Crumbl Cookies (AL - Jones Valley),Crumbl Cookies,4.9,34,"Desserts, Pastry, Kids Friendly",$,"2750 Carl T Jones Dr SE, Huntsville, AL, 35802",35802,34.6747,-86.54418,AL,"'Desserts', 'Pastry', 'Kids Friendly'",
965,7,"Baskin-Robbins (5000 Whitesburg Dr S, Suite 156)",Baskin-Robbins,5.0,42,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",$,"5000 Whitesburg Dr SW, Huntsville, AL, 35802",35802,34.69052,-86.56915,AL,"'Desserts', 'Ice Cream + Frozen Yogurt', 'Comfort Food'",
972,17,Taco Bell  (7208 Bailey Cove Rd SE),Taco Bell,4.4,16,"Burritos, Fast Food, Mexican",$,"7208 Bailey Cove Road Southeast, Huntsville, AL, 35802",35802,34.66972,-86.53925,AL,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
973,8,Taco Bell (1030 Airport Rd),Taco Bell,4.1,75,"Burritos, Fast Food, Mexican",$,"1030 Airport Rd, Huntsville, AL, 35802",35802,34.6912185,-86.5795799,AL,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
976,5,Popeyes (8835 Us Hwy 431),Popeyes,4.5,12,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"8835 Hwy 431, Albertville, AL, 35950",35950,34.28504,-86.23079,AL,"'American', 'Chicken', 'Family Meals', 'Fried Chicken', 'Comfort Food'",https://1000marcas.net/wp-content/uploads/2021/05/Popeyes-logo-tm.png
981,16,Tropical Smoothie Cafe (7661 US Highway 431 Ste 100),Tropical Smoothie Cafe,4.1,19,"Fast Food, Healthy, Juice &amp; Smoothies",$,"7661 U.S. 431 Ste 100, Albertville, AL, 35950",35950,34.27857,-86.21236,AL,"'Fast Food', 'Healthy', 'Juice &amp; Smoothies'",https://upload.wikimedia.org/wikipedia/commons/d/d4/Tropical_Smoothie_Cafe_logo.svg
1016,12,Panda Express (2230 S. Mckenzie St),Panda Express,4.7,100,"Asian, Chinese, Family Meals",$,"2230 S. Mckenzie St, Foley, AL, 36535",36535,30.3822236,-87.683866,AL,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
1020,25,Burger King (1501 Gulf Shores Parkway),Burger King,4.2,42,"American, burger, Fast Food, Family Meals",$,"1501, Gulf Shores, AL, 36542",36542,30.265167,-87.688998,AL,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
1024,20,Wild Burger (2600 S McKenzie St),Wild Burger,4.2,18,wings,$$,"2600 South McKenzie Street, Foley, AL, 36535",36535,30.37709,-87.68348,AL,'wings',
1058,24,Marco's Pizza (160 Cotton Creek Dr.),Marco’s Pizza,4.4,22,"American, pizza, Salads, Italian, Sandwich, pizza, Sandwich",$,"160 Cotton Creek Dr., Gulf Shores, AL, 30252",30252,30.29726,-87.68238,AL,"'American', 'pizza', 'Salads', 'Italian', 'Sandwich', 'pizza', 'Sandwich'",
1063,19,Wendy's  (2501 S. Mckenzie St),Wendy’s,4.6,58,"American, Burgers, Fast Food",$,"2501 S. Mckenzie St, Foley, AL, 36535",36535,30.378456,-87.6825797,AL,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
1064,15,Applebee's (Foley),Applebee's,4.2,99,"Burgers, American, Sandwiches, Comfort Food, Pasta, Salads, Steak, Wings, Burgers",$,"2409 South McKenzie Street, Foley, AL, 36535",36535,30.37891,-87.6822595,AL,"'Burgers', 'American', 'Sandwiches', 'Comfort Food', 'Pasta', 'Salads', 'Steak', 'Wings', 'Burgers'",
1065,14,Jersey Mike's Subs (2070 S Mckenzie Street),Jersey Mike's Subs,4.5,35,"Sandwich, American, Comfort Food",$,"2070 South McKenzie Street, Foley, AL, 36535",36535,30.38404,-87.68354,AL,"'Sandwich', 'American', 'Comfort Food'",
1068,10,Burger King (7074 State Highway 59),Burger King,4.4,16,"burger, Fast Food, American",$,"7074 State Highway 59, Gulf Shores, AL, 36542",36542,30.3279,-87.68286,AL,"'burger', 'Fast Food', 'American'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
1069,9,Chick-fil-A  (3013 S Mckenzie St),Chick-fil-A,4.7,100,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food",$,"3013 S Mckenzie St, Foley, AL, 36535",36535,30.369891,-87.682425,AL,"'American', 'Fried Chicken', 'Family Meals', 'Southern', 'Sandwich', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
1070,8,McDonald's® (2000 GULFSHORES PKY),McDonald’s,4.6,64,"American, Burgers, Fast Food",$,"2000 GULFSHORES PKY, GULF SHORES, AL, 36542",36542,30.2728186,-87.6866484,AL,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
1074,4,Zaxby's (1800 Gulf Shores Pkwy),Zaxby’s,4.7,93,"Burgers, American, Sandwiches, Family Meals",$,"1800, Gulf Shores, AL, 36542",36542,30.2705711,-87.6871637,AL,"'Burgers', 'American', 'Sandwiches', 'Family Meals'",
1082,1,Arby's (1551 Gulf Shores Pkwy),Arby’s,4.7,55,"American, Sandwich, Fast Food, Kids Friendly",$,"1551, Gulf Shores, AL, 36542",36542,30.2665794,-87.6890531,AL,"'American', 'Sandwich', 'Fast Food', 'Kids Friendly'",
1087,3,Subway (1545 Gulf Shores Pkwy),Subway,4.8,12,"Fast Food, Sandwich, American",$,"1545, Gulf Shores, AL, 36542",36542,30.2665177,-87.6898509,AL,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
